COLUMNS:
Time, Body:T:z, Leg:T:z
DATA:
0.00361981, 0.156226, -4.54291e-05, 1.80698, -0.0112938, 28.7197
0.00367915, 0.156333, -4.60987e-05, 1.80639, -0.011275, 28.7592
0.00373849, 0.15644, -4.67673e-05, 1.80581, -0.0112573, 28.7988
0.00379784, 0.156547, -4.74348e-05, 1.80522, -0.0112407, 28.8383
0.00385718, 0.156654, -4.81014e-05, 1.80463, -0.0112251, 28.8779
0.00391652, 0.156761, -4.8767e-05, 1.80405, -0.0112107, 28.9174
0.00397586, 0.156869, -4.94319e-05, 1.80346, -0.0111973, 28.957
0.0040352, 0.156976, -5.0096e-05, 1.80288, -0.0111849, 28.9965
0.00409454, 0.157082, -5.07594e-05, 1.80229, -0.0111737, 29.036
0.00415388, 0.157189, -5.14221e-05, 1.80171, -0.0111635, 29.0756
0.00421322, 0.157296, -5.20843e-05, 1.80112, -0.0111544, 29.1151
0.00427256, 0.157403, -5.2746e-05, 1.80054, -0.0111464, 29.1547
0.00433191, 0.15751, -5.34072e-05, 1.79995, -0.0111394, 29.1942
0.00439125, 0.157617, -5.4068e-05, 1.79937, -0.0111335, 29.2338
0.00445059, 0.157724, -5.47286e-05, 1.79879, -0.0111287, 29.2733
0.00450993, 0.15783, -5.53888e-05, 1.7982, -0.011125, 29.3129
0.00456927, 0.157937, -5.60489e-05, 1.79762, -0.0111224, 29.3524
0.00462861, 0.158044, -5.67089e-05, 1.79704, -0.0111208, 29.392
0.00468795, 0.15815, -5.73688e-05, 1.79646, -0.0111203, 29.4315
0.00474729, 0.158257, -5.80287e-05, 1.79587, -0.0111209, 29.4711
0.00480664, 0.158363, -5.86887e-05, 1.79529, -0.0111225, 29.5106
0.00486598, 0.15847, -5.93488e-05, 1.79471, -0.0111253, 29.5502
0.00492532, 0.158576, -6.00091e-05, 1.79413, -0.0111291, 29.5897
0.00498466, 0.158683, -6.06696e-05, 1.79355, -0.011134, 29.6293
0.005044, 0.158789, -6.13305e-05, 1.79297, -0.0111399, 29.6688
0.00510334, 0.158896, -6.19917e-05, 1.79239, -0.0111469, 29.7084
0.00516268, 0.159002, -6.26535e-05, 1.79181, -0.0111551, 29.7479
0.00522202, 0.159108, -6.33157e-05, 1.79123, -0.0111642, 29.7875
0.00528136, 0.159215, -6.39785e-05, 1.79065, -0.0111745, 29.827
0.00534071, 0.159321, -6.46419e-05, 1.79007, -0.0111858, 29.8665
0.00540005, 0.159427, -6.53061e-05, 1.78949, -0.0111982, 29.9061
0.00545939, 0.159533, -6.5971e-05, 1.78891, -0.0112117, 29.9456
0.00551873, 0.159639, -6.66367e-05, 1.78833, -0.0112263, 29.9852
0.00557807, 0.159745, -6.73034e-05, 1.78776, -0.0112419, 30.0247
0.00563741, 0.159852, -6.7971e-05, 1.78718, -0.0112586, 30.0643
0.00569675, 0.159958, -6.86396e-05, 1.7866, -0.0112764, 30.1038
0.00575609, 0.160064, -6.93093e-05, 1.78602, -0.0112953, 30.1434
0.00581544, 0.16017, -6.99802e-05, 1.78545, -0.0113152, 30.1829
0.00587478, 0.160275, -7.06522e-05, 1.78487, -0.0113363, 30.2225
0.00593412, 0.160381, -7.13256e-05, 1.7843, -0.0113584, 30.262
0.00599346, 0.101812, 2.30761e-07, 1.77956, 0.00387749, 30.2517
0.0060528, 0.101918, 4.60195e-07, 1.77898, 0.00385528, 30.2413
0.00611214, 0.102023, 6.88321e-07, 1.77841, 0.00383336, 30.2309
0.00617148, 0.102129, 9.15153e-07, 1.77783, 0.00381172, 30.2205
0.00623082, 0.102234, 1.14071e-06, 1.77725, 0.00379036, 30.2102
0.00629016, 0.10234, 1.36501e-06, 1.77668, 0.00376928, 30.1998
0.00634951, 0.102445, 1.58806e-06, 1.7761, 0.00374849, 30.1894
0.00640885, 0.10255, 1.80989e-06, 1.77552, 0.00372797, 30.179
0.00646819, 0.102656, 2.03051e-06, 1.77495, 0.00370774, 30.1687
0.00652753, 0.102761, 2.24994e-06, 1.77437, 0.00368779, 30.1583
0.00658687, 0.102866, 2.46819e-06, 1.77379, 0.00366813, 30.1479
0.00664621, 0.102971, 2.68529e-06, 1.77322, 0.00364874, 30.1375
0.00670555, 0.103077, 2.90124e-06, 1.77264, 0.00362964, 30.1272
0.00676489, 0.103182, 3.11607e-06, 1.77206, 0.00361082, 30.1168
0.00682423, 0.103287, 3.32979e-06, 1.77149, 0.00359228, 30.1064
0.00688358, 0.103392, 3.54241e-06, 1.77091, 0.00357402, 30.096
0.00694292, 0.103497, 3.75397e-06, 1.77033, 0.00355605, 30.0857
0.00700226, 0.103602, 3.96446e-06, 1.76975, 0.00353836, 30.0753
0.0070616, 0.103707, 4.17391e-06, 1.76918, 0.00352095, 30.0649
0.00712094, 0.103812, 4.38234e-06, 1.7686, 0.00350382, 30.0545
0.00718028, 0.103917, 4.58976e-06, 1.76802, 0.00348697, 30.0442
0.00723962, 0.104022, 4.79619e-06, 1.76744, 0.00347041, 30.0338
0.00729896, 0.104127, 5.00164e-06, 1.76687, 0.00345413, 30.0234
0.00735831, 0.104232, 5.20614e-06, 1.76629, 0.00343813, 30.0131
0.00741765, 0.104337, 5.40969e-06, 1.76571, 0.00342241, 30.0027
0.00747699, 0.104441, 5.61232e-06, 1.76513, 0.00340698, 29.9923
0.00753633, 0.104546, 5.81405e-06, 1.76455, 0.00339183, 29.9819
0.00759567, 0.104651, 6.01488e-06, 1.76398, 0.00337696, 29.9716
0.00765501, 0.104755, 6.21484e-06, 1.7634, 0.00336237, 29.9612
0.00771435, 0.10486, 6.41394e-06, 1.76282, 0.00334806, 29.9508
0.00777369, 0.104965, 6.6122e-06, 1.76224, 0.00333404, 29.9404
0.00783303, 0.105069, 6.80963e-06, 1.76166, 0.0033203, 29.9301
0.00789238, 0.105174, 7.00626e-06, 1.76109, 0.00330684, 29.9197
0.00795172, 0.105278, 7.2021e-06, 1.76051, 0.00329366, 29.9093
0.00801106, 0.105383, 7.39717e-06, 1.75993, 0.00328076, 29.8989
0.0080704, 0.105487, 7.59148e-06, 1.75935, 0.00326815, 29.8886
0.00812974, 0.105591, 7.78505e-06, 1.75877, 0.00325582, 29.8782
0.00818908, 0.105696, 7.97789e-06, 1.75819, 0.00324377, 29.8678
0.00824842, 0.1058, 8.17003e-06, 1.75761, 0.003232, 29.8574
0.00830776, 0.105904, 8.36148e-06, 1.75703, 0.00322052, 29.8471
0.00836711, 0.106009, 8.55225e-06, 1.75645, 0.00320932, 29.8367
0.00842645, 0.106113, 8.74237e-06, 1.75588, 0.0031984, 29.8263
0.00848579, 0.106217, 8.93185e-06, 1.7553, 0.00318776, 29.816
0.00854513, 0.106321, 9.12071e-06, 1.75472, 0.0031774, 29.8056
0.00860447, 0.106425, 9.30896e-06, 1.75414, 0.00316733, 29.7952
0.00866381, 0.106529, 9.49662e-06, 1.75356, 0.00315754, 29.7848
0.00872315, 0.106633, 9.68371e-06, 1.75298, 0.00314803, 29.7745
0.00878249, 0.106737, 9.87024e-06, 1.7524, 0.0031388, 29.7641
0.00884183, 0.106841, 1.00562e-05, 1.75182, 0.00312985, 29.7537
0.00890118, 0.106945, 1.02417e-05, 1.75124, 0.00312119, 29.7433
0.00896052, 0.107049, 1.04267e-05, 1.75066, 0.00311281, 29.733
0.00901986, 0.107153, 1.06111e-05, 1.75008, 0.00310471, 29.7226
0.0090792, 0.107257, 1.07952e-05, 1.7495, 0.00309689, 29.7122
0.00913854, 0.107361, 1.09787e-05, 1.74892, 0.00308936, 29.7018
0.00919788, 0.107464, 1.11618e-05, 1.74834, 0.00308211, 29.6915
0.00925722, 0.107568, 1.13445e-05, 1.74776, 0.00307514, 29.6811
0.00931656, 0.107672, 1.15268e-05, 1.74718, 0.00306845, 29.6707
0.00937591, 0.107776, 1.17087e-05, 1.7466, 0.00306204, 29.6603
0.00943525, 0.107879, 1.18902e-05, 1.74602, 0.00305592, 29.65
0.00949459, 0.107983, 1.20714e-05, 1.74544, 0.00305008, 29.6396
0.00955393, 0.108086, 1.22522e-05, 1.74486, 0.00304452, 29.6292
0.00961327, 0.10819, 1.24327e-05, 1.74428, 0.00303924, 29.6188
0.00967261, 0.108293, 1.26129e-05, 1.7437, 0.00303425, 29.6085
0.00973195, 0.108397, 1.27928e-05, 1.74311, 0.00302953, 29.5981
0.00979129, 0.1085, 1.29725e-05, 1.74253, 0.0030251, 29.5877
0.00985063, 0.108604, 1.31518e-05, 1.74195, 0.00302095, 29.5774
0.00990998, 0.108707, 1.3331e-05, 1.74137, 0.00301709, 29.567
0.00996932, 0.10881, 1.35099e-05, 1.74079, 0.0030135, 29.5566
0.0100287, 0.108914, 1.36887e-05, 1.74021, 0.0030102, 29.5462
0.010088, 0.109017, 1.38672e-05, 1.73963, 0.00300718, 29.5359
0.0101473, 0.10912, 1.40456e-05, 1.73905, 0.00300444, 29.5255
0.0102067, 0.109223, 1.42238e-05, 1.73846, 0.00300199, 29.5151
0.010266, 0.109326, 1.44018e-05, 1.73788, 0.00299981, 29.5047
0.0103254, 0.109429, 1.45798e-05, 1.7373, 0.00299792, 29.4944
0.0103847, 0.109533, 1.47577e-05, 1.73672, 0.00299631, 29.484
0.010444, 0.109636, 1.49354e-05, 1.73614, 0.00299498, 29.4736
0.0105034, 0.109739, 1.51131e-05, 1.73556, 0.00299394, 29.4632
0.0105627, 0.109842, 1.52907e-05, 1.73497, 0.00299318, 29.4529
0.0106221, 0.109944, 1.54684e-05, 1.73439, 0.00299269, 29.4425
0.0106814, 0.110047, 1.56459e-05, 1.73381, 0.0029925, 29.4321
0.0107408, 0.11015, 1.58235e-05, 1.73323, 0.00299258, 29.4217
0.0108001, 0.110253, 1.60011e-05, 1.73265, 0.00299295, 29.4114
0.0108594, 0.110356, 1.61787e-05, 1.73206, 0.00299359, 29.401
0.0109188, 0.110459, 1.63564e-05, 1.73148, 0.00299452, 29.3906
0.0109781, 0.110561, 1.65341e-05, 1.7309, 0.00299574, 29.3802
0.0110375, 0.110664, 1.67119e-05, 1.73032, 0.00299723, 29.3699
0.0110968, 0.110767, 1.68899e-05, 1.72973, 0.00299901, 29.3595
0.0111561, 0.110869, 1.70679e-05, 1.72915, 0.00300106, 29.3491
0.0112155, 0.110972, 1.7246e-05, 1.72857, 0.00300341, 29.3388
0.0112748, 0.111075, 1.74243e-05, 1.72799, 0.00300603, 29.3284
0.0113342, 0.111177, 1.76028e-05, 1.7274, 0.00300893, 29.318
0.0113935, 0.11128, 1.77814e-05, 1.72682, 0.00301212, 29.3076
0.0114528, 0.111382, 1.79603e-05, 1.72624, 0.00301559, 29.2973
0.0115122, 0.111484, 1.81394e-05, 1.72565, 0.00301934, 29.2869
0.0115715, 0.111587, 1.83186e-05, 1.72507, 0.00302337, 29.2765
0.0116309, 0.111689, 1.84982e-05, 1.72449, 0.00302769, 29.2661
0.0116902, 0.111791, 1.8678e-05, 1.7239, 0.00303229, 29.2558
0.0117496, 0.111894, 1.88581e-05, 1.72332, 0.00303717, 29.2454
0.0118089, 0.111996, 1.90384e-05, 1.72274, 0.00304233, 29.235
0.0118682, 0.112098, 1.92191e-05, 1.72215, 0.00304777, 29.2246
0.0119276, 0.0751108, -6.66773e-08, 1.72271, -0.00112085, 29.2266
0.0119869, 0.075213, -1.33026e-07, 1.72212, -0.00111534, 29.2285
0.0120463, 0.0753152, -1.9905e-07, 1.72154, -0.00110989, 29.2305
0.0121056, 0.0754173, -2.64752e-07, 1.72096, -0.00110449, 29.2324
0.0121649, 0.0755194, -3.30135e-07, 1.72037, -0.00109914, 29.2344
0.0122243, 0.0756215, -3.95202e-07, 1.71979, -0.00109385, 29.2363
0.0122836, 0.0757236, -4.59957e-07, 1.71921, -0.00108861, 29.2383
0.012343, 0.0758256, -5.24402e-07, 1.71862, -0.00108342, 29.2402
0.0124023, 0.0759275, -5.88541e-07, 1.71804, -0.00107829, 29.2422
0.0124616, 0.0760295, -6.52376e-07, 1.71746, -0.0010732, 29.2441
0.012521, 0.0761314, -7.15912e-07, 1.71687, -0.00106817, 29.2461
0.0125803, 0.0762332, -7.79151e-07, 1.71629, -0.0010632, 29.248
0.0126397, 0.076335, -8.42096e-07, 1.7157, -0.00105828, 29.25
0.012699, 0.0764368, -9.0475e-07, 1.71512, -0.00105341, 29.2519
0.0127584, 0.0765386, -9.67118e-07, 1.71454, -0.00104859, 29.2539
0.0128177, 0.0766403, -1.0292e-06, 1.71395, -0.00104382, 29.2558
0.012877, 0.076742, -1.091e-06, 1.71337, -0.00103911, 29.2578
0.0129364, 0.0768437, -1.15253e-06, 1.71279, -0.00103445, 29.2597
0.0129957, 0.0769453, -1.21377e-06, 1.7122, -0.00102985, 29.2616
0.0130551, 0.0770469, -1.27475e-06, 1.71162, -0.0010253, 29.2636
0.0131144, 0.0771484, -1.33546e-06, 1.71104, -0.0010208, 29.2655
0.0131737, 0.07725, -1.3959e-06, 1.71045, -0.00101635, 29.2675
0.0132331, 0.0773514, -1.45608e-06, 1.70987, -0.00101196, 29.2694
0.0132924, 0.0774529, -1.51601e-06, 1.70929, -0.00100762, 29.2714
0.0133518, 0.0775543, -1.57567e-06, 1.7087, -0.00100333, 29.2733
0.0134111, 0.0776557, -1.63508e-06, 1.70812, -0.000999094, 29.2753
0.0134704, 0.077757, -1.69425e-06, 1.70754, -0.000994913, 29.2772
0.0135298, 0.0778583, -1.75316e-06, 1.70695, -0.000990784, 29.2792
0.0135891, 0.0779596, -1.81184e-06, 1.70637, -0.000986709, 29.2811
0.0136485, 0.0780608, -1.87027e-06, 1.70579, -0.000982686, 29.2831
0.0137078, 0.0781621, -1.92847e-06, 1.7052, -0.000978716, 29.285
0.0137672, 0.0782632, -1.98643e-06, 1.70462, -0.0009748, 29.287
0.0138265, 0.0783644, -2.04416e-06, 1.70404, -0.000970936, 29.2889
0.0138858, 0.0784655, -2.10166e-06, 1.70345, -0.000967125, 29.2909
0.0139452, 0.0785665, -2.15894e-06, 1.70287, -0.000963368, 29.2928
0.0140045, 0.0786676, -2.216e-06, 1.70229, -0.000959663, 29.2948
0.0140639, 0.0787686, -2.27284e-06, 1.70171, -0.000956011, 29.2967
0.0141232, 0.0788695, -2.32946e-06, 1.70112, -0.000952412, 29.2987
0.0141825, 0.0789705, -2.38587e-06, 1.70054, -0.000948866, 29.3006
0.0142419, 0.0790714, -2.44207e-06, 1.69996, -0.000945373, 29.3025
0.0143012, 0.0791722, -2.49807e-06, 1.69937, -0.000941933, 29.3045
0.0143606, 0.079273, -2.55387e-06, 1.69879, -0.000938546, 29.3064
0.0144199, 0.0793738, -2.60946e-06, 1.69821, -0.000935212, 29.3084
0.0144792, 0.0794746, -2.66486e-06, 1.69762, -0.000931932, 29.3103
0.0145386, 0.0795753, -2.72007e-06, 1.69704, -0.000928703, 29.3123
0.0145979, 0.079676, -2.77508e-06, 1.69646, -0.000925528, 29.3142
0.0146573, 0.0797766, -2.82991e-06, 1.69587, -0.000922406, 29.3162
0.0147166, 0.0798773, -2.88456e-06, 1.69529, -0.000919337, 29.3181
0.014776, 0.0799778, -2.93902e-06, 1.69471, -0.000916321, 29.3201
0.0148353, 0.0800784, -2.99331e-06, 1.69413, -0.000913358, 29.322
0.0148946, 0.0801789, -3.04742e-06, 1.69354, -0.000910448, 29.324
0.014954, 0.0802794, -3.10136e-06, 1.69296, -0.000907591, 29.3259
0.0150133, 0.0803798, -3.15514e-06, 1.69238, -0.000904786, 29.3279
0.0150727, 0.0804802, -3.20875e-06, 1.69179, -0.000902035, 29.3298
0.015132, 0.0805806, -3.26219e-06, 1.69121, -0.000899337, 29.3318
0.0151913, 0.080681, -3.31548e-06, 1.69063, -0.000896692, 29.3337
0.0152507, 0.0807813, -3.36862e-06, 1.69005, -0.000894099, 29.3357
0.01531, 0.0808815, -3.4216e-06, 1.68946, -0.00089156, 29.3376
0.0153694, 0.0809818, -3.47443e-06, 1.68888, -0.000889074, 29.3396
0.0154287, 0.081082, -3.52712e-06, 1.6883, -0.00088664, 29.3415
0.015488, 0.0811821, -3.57966e-06, 1.68771, -0.00088426, 29.3435
0.0155474, 0.0812823, -3.63206e-06, 1.68713, -0.000881932, 29.3454
0.0156067, 0.0813824, -3.68433e-06, 1.68655, -0.000879658, 29.3473
0.0156661, 0.0814824, -3.73647e-06, 1.68597, -0.000877436, 29.3493
0.0157254, 0.0815825, -3.78847e-06, 1.68538, -0.000875268, 29.3512
0.0157848, 0.0816825, -3.84035e-06, 1.6848, -0.000873152, 29.3532
0.0158441, 0.0817824, -3.8921e-06, 1.68422, -0.00087109, 29.3551
0.0159034, 0.0818824, -3.94373e-06, 1.68364, -0.00086908, 29.3571
0.0159628, 0.0819823, -3.99524e-06, 1.68305, -0.000867124, 29.359
0.0160221, 0.0820821, -4.04664e-06, 1.68247, -0.00086522, 29.361
0.0160815, 0.0821819, -4.09793e-06, 1.68189, -0.000863369, 29.3629
0.0161408, 0.0822817, -4.14911e-06, 1.6813, -0.000861572, 29.3649
0.0162001, 0.0823815, -4.20018e-06, 1.68072, -0.000859827, 29.3668
0.0162595, 0.0824812, -4.25116e-06, 1.68014, -0.000858135, 29.3688
0.0163188, 0.0825809, -4.30203e-06, 1.67956, -0.000856496, 29.3707
0.0163782, 0.0826805, -4.35281e-06, 1.67897, -0.000854911, 29.3727
0.0164375, 0.0827801, -4.4035e-06, 1.67839, -0.000853378, 29.3746
0.0164968, 0.0828797, -4.45409e-06, 1.67781, -0.000851898, 29.3766
0.0165562, 0.0829793, -4.5046e-06, 1.67723, -0.000850471, 29.3785
0.0166155, 0.0830788, -4.55503e-06, 1.67664, -0.000849097, 29.3805
0.0166749, 0.0831783, -4.60538e-06, 1.67606, -0.000847776, 29.3824
0.0167342, 0.0832777, -4.65565e-06, 1.67548, -0.000846508, 29.3844
0.0167936, 0.0833771, -4.70584e-06, 1.6749, -0.000845293, 29.3863
0.0168529, 0.0834765, -4.75597e-06, 1.67431, -0.000844131, 29.3883
0.0169122, 0.0835758, -4.80603e-06, 1.67373, -0.000843022, 29.3902
0.0169716, 0.0836751, -4.85602e-06, 1.67315, -0.000841966, 29.3921
0.0170309, 0.0837744, -4.90595e-06, 1.67257, -0.000840963, 29.3941
0.0170903, 0.0838736, -4.95583e-06, 1.67198, -0.000840013, 29.396
0.0171496, 0.0839728, -5.00565e-06, 1.6714, -0.000839116, 29.398
0.0172089, 0.084072, -5.05542e-06, 1.67082, -0.000838272, 29.3999
0.0172683, 0.0841711, -5.10514e-06, 1.67024, -0.000837481, 29.4019
0.0173276, 0.0842702, -5.15481e-06, 1.66966, -0.000836743, 29.4038
0.017387, 0.0843693, -5.20445e-06, 1.66907, -0.000836057, 29.4058
0.0174463, 0.0844683, -5.25404e-06, 1.66849, -0.000835425, 29.4077
0.0175056, 0.0845673, -5.3036e-06, 1.66791, -0.000834846, 29.4097
0.017565, 0.0846663, -5.35312e-06, 1.66733, -0.00083432, 29.4116
0.0176243, 0.0847652, -5.40262e-06, 1.66674, -0.000833846, 29.4136
0.0176837, 0.0848641, -5.45209e-06, 1.66616, -0.000833426, 29.4155
0.017743, 0.0849629, -5.50153e-06, 1.66558, -0.000833058, 29.4175
0.0178024, 0.0850617, -5.55096e-06, 1.665, -0.000832744, 29.4194
0.0178617, 0.0696248, 3.59483e-08, 1.66402, 0.00060591, 29.422
0.017921, 0.0697235, 7.19094e-08, 1.66344, 0.000606092, 29.4246
0.0179804, 0.0698222, 1.07879e-07, 1.66286, 0.000606205, 29.4272
0.0180397, 0.0699209, 1.43854e-07, 1.66228, 0.000606247, 29.4297
0.0180991, 0.0700195, 1.79829e-07, 1.66169, 0.000606219, 29.4323
0.0181584, 0.0701181, 2.158e-07, 1.66111, 0.00060612, 29.4349
0.0182177, 0.0702166, 2.51763e-07, 1.66053, 0.000605951, 29.4375
0.0182771, 0.0703152, 2.87714e-07, 1.65995, 0.000605712, 29.4401
0.0183364, 0.0704136, 3.23649e-07, 1.65937, 0.000605403, 29.4427
0.0183958, 0.0705121, 3.59563e-07, 1.65878, 0.000605024, 29.4452
0.0184551, 0.0706105, 3.95453e-07, 1.6582, 0.000604574, 29.4478
0.0185144, 0.0707089, 4.31314e-07, 1.65762, 0.000604054, 29.4504
0.0185738, 0.0708072, 4.67142e-07, 1.65704, 0.000603464, 29.453
0.0186331, 0.0709055, 5.02933e-07, 1.65646, 0.000602803, 29.4556
0.0186925, 0.0710038, 5.38683e-07, 1.65587, 0.000602073, 29.4582
0.0187518, 0.0711021, 5.74387e-07, 1.65529, 0.000601272, 29.4607
0.0188112, 0.0712003, 6.10042e-07, 1.65471, 0.0006004, 29.4633
0.0188705, 0.0712985, 6.45643e-07, 1.65413, 0.000599459, 29.4659
0.0189298, 0.0713966, 6.81186e-07, 1.65355, 0.000598447, 29.4685
0.0189892, 0.0714947, 7.16667e-07, 1.65296, 0.000597365, 29.4711
0.0190485, 0.0715928, 7.52081e-07, 1.65238, 0.000596213, 29.4737
0.0191079, 0.0716908, 7.87425e-07, 1.6518, 0.000594991, 29.4762
0.0191672, 0.0717888, 8.22695e-07, 1.65122, 0.000593698, 29.4788
0.0192265, 0.0718868, 8.57885e-07, 1.65064, 0.000592335, 29.4814
0.0192859, 0.0719847, 8.92993e-07, 1.65006, 0.000590902, 29.484
0.0193452, 0.0720826, 9.28014e-07, 1.64947, 0.000589398, 29.4866
0.0194046, 0.0721805, 9.62943e-07, 1.64889, 0.000587825, 29.4892
0.0194639, 0.0722783, 9.97777e-07, 1.64831, 0.000586181, 29.4917
0.0195232, 0.0723761, 1.03251e-06, 1.64773, 0.000584467, 29.4943
0.0195826, 0.0724739, 1.06714e-06, 1.64715, 0.000582682, 29.4969
0.0196419, 0.0725716, 1.10166e-06, 1.64657, 0.000580827, 29.4995
0.0197013, 0.0726693, 1.13607e-06, 1.64598, 0.000578902, 29.5021
0.0197606, 0.0727669, 1.17037e-06, 1.6454, 0.000576907, 29.5046
0.01982, 0.0728646, 1.20454e-06, 1.64482, 0.000574842, 29.5072
0.0198793, 0.0729622, 1.23859e-06, 1.64424, 0.000572706, 29.5098
0.0199386, 0.0730597, 1.27251e-06, 1.64366, 0.0005705, 29.5124
0.019998, 0.0731572, 1.3063e-06, 1.64308, 0.000568224, 29.515
0.0200573, 0.0732547, 1.33995e-06, 1.64249, 0.000565878, 29.5176
0.0201167, 0.0733522, 1.37345e-06, 1.64191, 0.000563461, 29.5201
0.020176, 0.0734496, 1.40682e-06, 1.64133, 0.000560974, 29.5227
0.0202353, 0.073547, 1.44003e-06, 1.64075, 0.000558417, 29.5253
0.0202947, 0.0736443, 1.47309e-06, 1.64017, 0.000555789, 29.5279
0.020354, 0.0737416, 1.50599e-06, 1.63959, 0.000553092, 29.5305
0.0204134, 0.0738389, 1.53873e-06, 1.63901, 0.000550324, 29.5331
0.0204727, 0.0739361, 1.5713e-06, 1.63842, 0.000547485, 29.5356
0.020532, 0.0740333, 1.60371e-06, 1.63784, 0.000544577, 29.5382
