COLUMNS: 
                               time,
                               cart:T:X,
                               pendulum:R:Y:rad
DATA:
0.000000e+00,	0.000000e+00,	4.188387e+00,	
1.850000e-01,	9.626687e-02,	4.006865e+00,	
3.700000e-01,	3.426583e-01,	3.528903e+00,	
5.550000e-01,	6.648945e-01,	2.940043e+00,	
7.400000e-01,	9.188851e-01,	2.355364e+00,	
9.250000e-01,	1.098559e+00,	2.106621e+00,	
1.110000e+00,	1.272045e+00,	2.399166e+00,	
1.295000e+00,	1.364884e+00,	2.991658e+00,	
1.480000e+00,	1.272934e+00,	3.337800e+00,	
1.665000e+00,	8.652463e-01,	2.985899e+00,	
1.850000e+00,	3.917662e-01,	2.603799e+00,	
2.035000e+00,	1.860354e-02,	2.705659e+00,	
2.220000e+00,	-5.427595e-02,	3.577978e+00,	
2.405000e+00,	-4.140095e-03,	4.425146e+00,	
2.590000e+00,	4.410075e-02,	4.668721e+00,	
2.775000e+00,	8.605068e-02,	4.250863e+00,	
2.960000e+00,	-4.547107e-03,	3.131757e+00,	
3.145000e+00,	-2.461731e-01,	1.752497e+00,	
3.330000e+00,	-3.385327e-01,	9.253066e-01,	
3.515000e+00,	-1.427245e-01,	2.982762e-01,	
3.700000e+00,	2.925991e-17,	-6.407635e-17,	
