COLUMNS: 
                               time,
                               cart:T:X,
                               pendulum:R:Y:rad
DATA:
0.000000e+00,	0.000000e+00,	3.479253e+00,	
1.850000e-01,	7.506899e-02,	3.506616e+00,	
3.700000e-01,	2.088493e-01,	3.412457e+00,	
5.550000e-01,	2.504043e-01,	2.983772e+00,	
7.400000e-01,	1.480704e-01,	2.391039e+00,	
9.250000e-01,	5.688371e-02,	2.222330e+00,	
1.110000e+00,	1.426092e-01,	2.773596e+00,	
1.295000e+00,	2.660804e-01,	3.584774e+00,	
1.480000e+00,	2.098974e-01,	3.836221e+00,	
1.665000e+00,	2.390035e-02,	3.485525e+00,	
1.850000e+00,	-2.642305e-01,	2.759516e+00,	
2.035000e+00,	-4.111353e-01,	2.491458e+00,	
2.220000e+00,	-2.570053e-01,	3.079325e+00,	
2.405000e+00,	1.637197e-01,	4.181769e+00,	
2.590000e+00,	3.819187e-01,	4.616664e+00,	
2.775000e+00,	3.783736e-01,	4.330942e+00,	
2.960000e+00,	1.904219e-01,	3.304498e+00,	
3.145000e+00,	-1.848847e-01,	1.873224e+00,	
3.330000e+00,	-3.547783e-01,	1.010509e+00,	
3.515000e+00,	-1.692227e-01,	3.544281e-01,	
3.700000e+00,	7.789993e-17,	1.627387e-16,	
